,Unnamed: 0_x,run,agentID,other,other_thief,other_suspect,other_cs,other_alib,Unnamed: 0_y,suspect,victim,thief,DNAatCS,locCS,statement,experiment_name,runs
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,thief,200
1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,thief,200
2,2,0,0,2,0,0,0,0,0,1,0,1,1,1,1,thief,200
3,3,0,0,3,0,0,0,0,0,1,0,1,1,1,1,thief,200
4,4,0,0,4,0,0,0,0,0,1,0,1,1,1,1,thief,200
5,5,0,0,5,0,0,0,0,0,1,0,1,1,1,1,thief,200
6,6,0,0,6,0,0,0,0,0,1,0,1,1,1,1,thief,200
7,7,0,0,7,0,0,0,0,0,1,0,1,1,1,1,thief,200
8,8,0,0,8,0,0,0,0,0,1,0,1,1,1,1,thief,200
9,9,0,0,9,0,0,0,0,0,1,0,1,1,1,1,thief,200
10,10,0,1,0,1,1,0,0,1,0,0,0,0,0,0,thief,200
11,11,0,1,1,0,0,0,0,1,0,0,0,0,0,0,thief,200
12,12,0,1,2,0,0,0,0,1,0,0,0,0,0,0,thief,200
13,13,0,1,3,0,0,0,0,1,0,0,0,0,0,0,thief,200
14,14,0,1,4,0,0,0,0,1,0,0,0,0,0,0,thief,200
15,15,0,1,5,0,0,0,0,1,0,0,0,0,0,0,thief,200
16,16,0,1,6,0,0,0,0,1,0,0,0,0,0,0,thief,200
17,17,0,1,7,0,0,0,0,1,0,0,0,0,0,0,thief,200
18,18,0,1,8,0,0,0,0,1,0,0,0,0,0,0,thief,200
19,19,0,1,9,0,0,0,0,1,0,0,0,0,0,0,thief,200
20,20,0,2,0,1,1,0,0,2,0,0,0,0,0,0,thief,200
21,21,0,2,1,0,0,0,0,2,0,0,0,0,0,0,thief,200
22,22,0,2,2,0,0,0,0,2,0,0,0,0,0,0,thief,200
23,23,0,2,3,0,0,0,0,2,0,0,0,0,0,0,thief,200
24,24,0,2,4,0,0,0,0,2,0,0,0,0,0,0,thief,200
25,25,0,2,5,0,0,0,0,2,0,0,0,0,0,0,thief,200
26,26,0,2,6,0,0,0,0,2,0,0,0,0,0,0,thief,200
27,27,0,2,7,0,0,0,0,2,0,0,0,0,0,0,thief,200
28,28,0,2,8,0,0,0,0,2,0,0,0,0,0,0,thief,200
29,29,0,2,9,0,0,0,0,2,0,0,0,0,0,0,thief,200
30,30,0,3,0,1,1,0,0,3,0,1,0,0,1,1,thief,200
31,31,0,3,1,0,0,0,0,3,0,1,0,0,1,1,thief,200
32,32,0,3,2,0,0,0,0,3,0,1,0,0,1,1,thief,200
33,33,0,3,3,0,0,0,0,3,0,1,0,0,1,1,thief,200
34,34,0,3,4,0,0,0,0,3,0,1,0,0,1,1,thief,200
35,35,0,3,5,0,0,0,0,3,0,1,0,0,1,1,thief,200
36,36,0,3,6,0,0,0,0,3,0,1,0,0,1,1,thief,200
37,37,0,3,7,0,0,0,0,3,0,1,0,0,1,1,thief,200
38,38,0,3,8,0,0,0,0,3,0,1,0,0,1,1,thief,200
39,39,0,3,9,0,0,0,0,3,0,1,0,0,1,1,thief,200
40,40,0,4,0,1,1,0,0,4,0,0,0,0,0,0,thief,200
41,41,0,4,1,0,0,0,0,4,0,0,0,0,0,0,thief,200
42,42,0,4,2,0,0,0,0,4,0,0,0,0,0,0,thief,200
43,43,0,4,3,0,0,0,0,4,0,0,0,0,0,0,thief,200
44,44,0,4,4,0,0,0,0,4,0,0,0,0,0,0,thief,200
45,45,0,4,5,0,0,0,0,4,0,0,0,0,0,0,thief,200
46,46,0,4,6,0,0,0,0,4,0,0,0,0,0,0,thief,200
47,47,0,4,7,0,0,0,0,4,0,0,0,0,0,0,thief,200
48,48,0,4,8,0,0,0,0,4,0,0,0,0,0,0,thief,200
49,49,0,4,9,0,0,0,0,4,0,0,0,0,0,0,thief,200
50,50,0,5,0,1,1,0,0,5,0,0,0,0,0,0,thief,200
51,51,0,5,1,0,0,0,0,5,0,0,0,0,0,0,thief,200
52,52,0,5,2,0,0,0,0,5,0,0,0,0,0,0,thief,200
53,53,0,5,3,0,0,0,0,5,0,0,0,0,0,0,thief,200
54,54,0,5,4,0,0,0,0,5,0,0,0,0,0,0,thief,200
55,55,0,5,5,0,0,0,0,5,0,0,0,0,0,0,thief,200
56,56,0,5,6,0,0,0,0,5,0,0,0,0,0,0,thief,200
57,57,0,5,7,0,0,0,0,5,0,0,0,0,0,0,thief,200
58,58,0,5,8,0,0,0,0,5,0,0,0,0,0,0,thief,200
59,59,0,5,9,0,0,0,0,5,0,0,0,0,0,0,thief,200
60,60,0,6,0,1,1,0,0,6,0,0,0,0,0,0,thief,200
61,61,0,6,1,0,0,0,0,6,0,0,0,0,0,0,thief,200
62,62,0,6,2,0,0,0,0,6,0,0,0,0,0,0,thief,200
63,63,0,6,3,0,0,0,0,6,0,0,0,0,0,0,thief,200
64,64,0,6,4,0,0,0,0,6,0,0,0,0,0,0,thief,200
65,65,0,6,5,0,0,0,0,6,0,0,0,0,0,0,thief,200
66,66,0,6,6,0,0,0,0,6,0,0,0,0,0,0,thief,200
67,67,0,6,7,0,0,0,0,6,0,0,0,0,0,0,thief,200
68,68,0,6,8,0,0,0,0,6,0,0,0,0,0,0,thief,200
69,69,0,6,9,0,0,0,0,6,0,0,0,0,0,0,thief,200
70,70,0,7,0,1,1,0,0,7,0,0,0,0,0,0,thief,200
71,71,0,7,1,0,0,0,0,7,0,0,0,0,0,0,thief,200
72,72,0,7,2,0,0,0,0,7,0,0,0,0,0,0,thief,200
73,73,0,7,3,0,0,0,0,7,0,0,0,0,0,0,thief,200
74,74,0,7,4,0,0,0,0,7,0,0,0,0,0,0,thief,200
75,75,0,7,5,0,0,0,0,7,0,0,0,0,0,0,thief,200
76,76,0,7,6,0,0,0,0,7,0,0,0,0,0,0,thief,200
77,77,0,7,7,0,0,0,0,7,0,0,0,0,0,0,thief,200
78,78,0,7,8,0,0,0,0,7,0,0,0,0,0,0,thief,200
79,79,0,7,9,0,0,0,0,7,0,0,0,0,0,0,thief,200
80,80,0,8,0,1,1,0,0,8,0,0,0,0,0,0,thief,200
81,81,0,8,1,0,0,0,0,8,0,0,0,0,0,0,thief,200
82,82,0,8,2,0,0,0,0,8,0,0,0,0,0,0,thief,200
83,83,0,8,3,0,0,0,0,8,0,0,0,0,0,0,thief,200
84,84,0,8,4,0,0,0,0,8,0,0,0,0,0,0,thief,200
85,85,0,8,5,0,0,0,0,8,0,0,0,0,0,0,thief,200
86,86,0,8,6,0,0,0,0,8,0,0,0,0,0,0,thief,200
87,87,0,8,7,0,0,0,0,8,0,0,0,0,0,0,thief,200
88,88,0,8,8,0,0,0,0,8,0,0,0,0,0,0,thief,200
89,89,0,8,9,0,0,0,0,8,0,0,0,0,0,0,thief,200
90,90,0,9,0,1,1,0,0,9,0,0,0,0,0,0,thief,200
91,91,0,9,1,0,0,0,0,9,0,0,0,0,0,0,thief,200
92,92,0,9,2,0,0,0,0,9,0,0,0,0,0,0,thief,200
93,93,0,9,3,0,0,0,0,9,0,0,0,0,0,0,thief,200
94,94,0,9,4,0,0,0,0,9,0,0,0,0,0,0,thief,200
95,95,0,9,5,0,0,0,0,9,0,0,0,0,0,0,thief,200
96,96,0,9,6,0,0,0,0,9,0,0,0,0,0,0,thief,200
97,97,0,9,7,0,0,0,0,9,0,0,0,0,0,0,thief,200
98,98,0,9,8,0,0,0,0,9,0,0,0,0,0,0,thief,200
99,99,0,9,9,0,0,0,0,9,0,0,0,0,0,0,thief,200
100,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,thief,200
101,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,thief,200
102,2,1,0,2,0,0,0,0,0,1,0,1,1,1,1,thief,200
103,3,1,0,3,0,0,1,0,0,1,0,1,1,1,1,thief,200
104,4,1,0,4,0,0,0,0,0,1,0,1,1,1,1,thief,200
105,5,1,0,5,0,0,0,0,0,1,0,1,1,1,1,thief,200
106,6,1,0,6,0,0,1,0,0,1,0,1,1,1,1,thief,200
107,7,1,0,7,0,0,1,0,0,1,0,1,1,1,1,thief,200
108,8,1,0,8,0,0,0,0,0,1,0,1,1,1,1,thief,200
109,9,1,0,9,0,0,0,0,0,1,0,1,1,1,1,thief,200
110,10,1,1,0,1,1,0,0,1,0,0,0,0,0,0,thief,200
111,11,1,1,1,0,0,0,0,1,0,0,0,0,0,0,thief,200
112,12,1,1,2,0,0,0,0,1,0,0,0,0,0,0,thief,200
113,13,1,1,3,0,0,0,0,1,0,0,0,0,0,0,thief,200
114,14,1,1,4,0,0,0,0,1,0,0,0,0,0,0,thief,200
115,15,1,1,5,0,0,0,0,1,0,0,0,0,0,0,thief,200
116,16,1,1,6,0,0,0,0,1,0,0,0,0,0,0,thief,200
117,17,1,1,7,0,0,0,0,1,0,0,0,0,0,0,thief,200
118,18,1,1,8,0,0,0,0,1,0,0,0,0,0,0,thief,200
119,19,1,1,9,0,0,0,0,1,0,0,0,0,0,0,thief,200
120,20,1,2,0,1,1,1,1,2,0,0,0,0,0,0,thief,200
121,21,1,2,1,0,0,0,0,2,0,0,0,0,0,0,thief,200
122,22,1,2,2,0,0,0,0,2,0,0,0,0,0,0,thief,200
123,23,1,2,3,0,0,0,0,2,0,0,0,0,0,0,thief,200
124,24,1,2,4,0,0,0,0,2,0,0,0,0,0,0,thief,200
125,25,1,2,5,0,0,0,0,2,0,0,0,0,0,0,thief,200
126,26,1,2,6,0,0,0,0,2,0,0,0,0,0,0,thief,200
127,27,1,2,7,0,0,1,0,2,0,0,0,0,0,0,thief,200
128,28,1,2,8,0,0,0,0,2,0,0,0,0,0,0,thief,200
129,29,1,2,9,0,0,1,0,2,0,0,0,0,0,0,thief,200
130,30,1,3,0,1,1,0,0,3,0,0,0,1,0,0,thief,200
131,31,1,3,1,0,0,0,0,3,0,0,0,1,0,0,thief,200
132,32,1,3,2,0,0,0,0,3,0,0,0,1,0,0,thief,200
133,33,1,3,3,0,0,0,0,3,0,0,0,1,0,0,thief,200
134,34,1,3,4,0,0,0,0,3,0,0,0,1,0,0,thief,200
135,35,1,3,5,0,0,0,0,3,0,0,0,1,0,0,thief,200
136,36,1,3,6,0,0,0,0,3,0,0,0,1,0,0,thief,200
137,37,1,3,7,0,0,1,0,3,0,0,0,1,0,0,thief,200
138,38,1,3,8,0,0,0,0,3,0,0,0,1,0,0,thief,200
139,39,1,3,9,0,0,0,0,3,0,0,0,1,0,0,thief,200
140,40,1,4,0,1,1,0,0,4,0,0,0,0,0,0,thief,200
141,41,1,4,1,0,0,0,0,4,0,0,0,0,0,0,thief,200
142,42,1,4,2,0,0,0,0,4,0,0,0,0,0,0,thief,200
143,43,1,4,3,0,0,0,0,4,0,0,0,0,0,0,thief,200
144,44,1,4,4,0,0,0,0,4,0,0,0,0,0,0,thief,200
145,45,1,4,5,0,0,0,0,4,0,0,0,0,0,0,thief,200
146,46,1,4,6,0,0,0,0,4,0,0,0,0,0,0,thief,200
147,47,1,4,7,0,0,0,0,4,0,0,0,0,0,0,thief,200
148,48,1,4,8,0,0,0,0,4,0,0,0,0,0,0,thief,200
149,49,1,4,9,0,0,0,0,4,0,0,0,0,0,0,thief,200
150,50,1,5,0,1,1,0,0,5,0,0,0,0,0,0,thief,200
151,51,1,5,1,0,0,0,0,5,0,0,0,0,0,0,thief,200
152,52,1,5,2,0,0,0,0,5,0,0,0,0,0,0,thief,200
153,53,1,5,3,0,0,0,0,5,0,0,0,0,0,0,thief,200
154,54,1,5,4,0,0,0,0,5,0,0,0,0,0,0,thief,200
155,55,1,5,5,0,0,0,0,5,0,0,0,0,0,0,thief,200
156,56,1,5,6,0,0,0,0,5,0,0,0,0,0,0,thief,200
157,57,1,5,7,0,0,0,0,5,0,0,0,0,0,0,thief,200
158,58,1,5,8,0,0,0,0,5,0,0,0,0,0,0,thief,200
159,59,1,5,9,0,0,0,0,5,0,0,0,0,0,0,thief,200
160,60,1,6,0,1,1,0,0,6,0,0,0,0,0,0,thief,200
161,61,1,6,1,0,0,1,0,6,0,0,0,0,0,0,thief,200
162,62,1,6,2,0,0,0,0,6,0,0,0,0,0,0,thief,200
163,63,1,6,3,0,0,1,0,6,0,0,0,0,0,0,thief,200
164,64,1,6,4,0,0,0,0,6,0,0,0,0,0,0,thief,200
165,65,1,6,5,0,0,0,0,6,0,0,0,0,0,0,thief,200
166,66,1,6,6,0,0,0,0,6,0,0,0,0,0,0,thief,200
167,67,1,6,7,0,0,1,0,6,0,0,0,0,0,0,thief,200
168,68,1,6,8,0,0,0,0,6,0,0,0,0,0,0,thief,200
169,69,1,6,9,0,0,0,0,6,0,0,0,0,0,0,thief,200
170,70,1,7,0,1,1,0,0,7,0,1,0,0,1,1,thief,200
171,71,1,7,1,0,0,0,0,7,0,1,0,0,1,1,thief,200
172,72,1,7,2,0,0,0,0,7,0,1,0,0,1,1,thief,200
173,73,1,7,3,0,0,0,0,7,0,1,0,0,1,1,thief,200
174,74,1,7,4,0,0,0,0,7,0,1,0,0,1,1,thief,200
175,75,1,7,5,0,0,0,0,7,0,1,0,0,1,1,thief,200
176,76,1,7,6,0,0,0,0,7,0,1,0,0,1,1,thief,200
177,77,1,7,7,0,0,0,0,7,0,1,0,0,1,1,thief,200
178,78,1,7,8,0,0,0,0,7,0,1,0,0,1,1,thief,200
179,79,1,7,9,0,0,0,0,7,0,1,0,0,1,1,thief,200
180,80,1,8,0,1,1,0,0,8,0,0,0,1,0,0,thief,200
181,81,1,8,1,0,0,0,0,8,0,0,0,1,0,0,thief,200
182,82,1,8,2,0,0,0,0,8,0,0,0,1,0,0,thief,200
183,83,1,8,3,0,0,0,0,8,0,0,0,1,0,0,thief,200
184,84,1,8,4,0,0,0,0,8,0,0,0,1,0,0,thief,200
185,85,1,8,5,0,0,0,0,8,0,0,0,1,0,0,thief,200
186,86,1,8,6,0,0,0,0,8,0,0,0,1,0,0,thief,200
187,87,1,8,7,0,0,0,0,8,0,0,0,1,0,0,thief,200
188,88,1,8,8,0,0,0,0,8,0,0,0,1,0,0,thief,200
189,89,1,8,9,0,0,0,0,8,0,0,0,1,0,0,thief,200
190,90,1,9,0,1,1,1,0,9,0,0,0,0,0,0,thief,200
191,91,1,9,1,0,0,0,0,9,0,0,0,0,0,0,thief,200
192,92,1,9,2,0,0,0,0,9,0,0,0,0,0,0,thief,200
193,93,1,9,3,0,0,0,0,9,0,0,0,0,0,0,thief,200
194,94,1,9,4,0,0,0,0,9,0,0,0,0,0,0,thief,200
195,95,1,9,5,0,0,0,0,9,0,0,0,0,0,0,thief,200
196,96,1,9,6,0,0,0,0,9,0,0,0,0,0,0,thief,200
197,97,1,9,7,0,0,1,0,9,0,0,0,0,0,0,thief,200
198,98,1,9,8,0,0,0,0,9,0,0,0,0,0,0,thief,200
199,99,1,9,9,0,0,0,0,9,0,0,0,0,0,0,thief,200
200,0,2,0,0,1,1,0,0,0,1,0,1,0,1,1,thief,200
201,1,2,0,1,0,0,1,0,0,1,0,1,0,1,1,thief,200
202,2,2,0,2,0,0,0,0,0,1,0,1,0,1,1,thief,200
203,3,2,0,3,0,0,0,0,0,1,0,1,0,1,1,thief,200
204,4,2,0,4,0,0,0,0,0,1,0,1,0,1,1,thief,200
205,5,2,0,5,0,0,0,0,0,1,0,1,0,1,1,thief,200
206,6,2,0,6,0,0,0,0,0,1,0,1,0,1,1,thief,200
207,7,2,0,7,0,0,1,0,0,1,0,1,0,1,1,thief,200
208,8,2,0,8,0,0,0,0,0,1,0,1,0,1,1,thief,200
209,9,2,0,9,0,0,1,0,0,1,0,1,0,1,1,thief,200
210,10,2,1,0,1,1,1,0,1,0,0,0,0,1,1,thief,200
211,11,2,1,1,0,0,0,0,1,0,0,0,0,1,1,thief,200
212,12,2,1,2,0,0,0,0,1,0,0,0,0,1,1,thief,200
213,13,2,1,3,0,0,0,0,1,0,0,0,0,1,1,thief,200
214,14,2,1,4,0,0,0,0,1,0,0,0,0,1,1,thief,200
215,15,2,1,5,0,0,0,0,1,0,0,0,0,1,1,thief,200
216,16,2,1,6,0,0,0,0,1,0,0,0,0,1,1,thief,200
217,17,2,1,7,0,0,1,0,1,0,0,0,0,1,1,thief,200
218,18,2,1,8,0,0,0,0,1,0,0,0,0,1,1,thief,200
219,19,2,1,9,0,0,1,0,1,0,0,0,0,1,1,thief,200
220,20,2,2,0,1,1,1,0,2,0,0,0,0,0,0,thief,200
221,21,2,2,1,0,0,1,0,2,0,0,0,0,0,0,thief,200
222,22,2,2,2,0,0,0,0,2,0,0,0,0,0,0,thief,200
223,23,2,2,3,0,0,0,0,2,0,0,0,0,0,0,thief,200
224,24,2,2,4,0,0,0,1,2,0,0,0,0,0,0,thief,200
225,25,2,2,5,0,0,0,1,2,0,0,0,0,0,0,thief,200
226,26,2,2,6,0,0,0,0,2,0,0,0,0,0,0,thief,200
227,27,2,2,7,0,0,1,0,2,0,0,0,0,0,0,thief,200
228,28,2,2,8,0,0,0,0,2,0,0,0,0,0,0,thief,200
229,29,2,2,9,0,0,1,0,2,0,0,0,0,0,0,thief,200
230,30,2,3,0,1,1,1,0,3,0,0,0,0,0,0,thief,200
231,31,2,3,1,0,0,1,0,3,0,0,0,0,0,0,thief,200
232,32,2,3,2,0,0,0,1,3,0,0,0,0,0,0,thief,200
233,33,2,3,3,0,0,0,0,3,0,0,0,0,0,0,thief,200
234,34,2,3,4,0,0,0,0,3,0,0,0,0,0,0,thief,200
235,35,2,3,5,0,0,0,0,3,0,0,0,0,0,0,thief,200
236,36,2,3,6,0,0,0,1,3,0,0,0,0,0,0,thief,200
237,37,2,3,7,0,0,1,0,3,0,0,0,0,0,0,thief,200
238,38,2,3,8,0,0,0,1,3,0,0,0,0,0,0,thief,200
239,39,2,3,9,0,0,1,0,3,0,0,0,0,0,0,thief,200
240,40,2,4,0,1,1,1,0,4,0,0,0,0,0,0,thief,200
241,41,2,4,1,0,0,1,0,4,0,0,0,0,0,0,thief,200
242,42,2,4,2,0,0,0,0,4,0,0,0,0,0,0,thief,200
243,43,2,4,3,0,0,0,0,4,0,0,0,0,0,0,thief,200
244,44,2,4,4,0,0,0,0,4,0,0,0,0,0,0,thief,200
245,45,2,4,5,0,0,0,1,4,0,0,0,0,0,0,thief,200
246,46,2,4,6,0,0,0,0,4,0,0,0,0,0,0,thief,200
247,47,2,4,7,0,0,1,0,4,0,0,0,0,0,0,thief,200
248,48,2,4,8,0,0,0,0,4,0,0,0,0,0,0,thief,200
249,49,2,4,9,0,0,1,0,4,0,0,0,0,0,0,thief,200
250,50,2,5,0,1,1,1,0,5,0,0,0,0,0,0,thief,200
251,51,2,5,1,0,0,1,0,5,0,0,0,0,0,0,thief,200
252,52,2,5,2,0,0,0,0,5,0,0,0,0,0,0,thief,200
253,53,2,5,3,0,0,0,0,5,0,0,0,0,0,0,thief,200
254,54,2,5,4,0,0,0,1,5,0,0,0,0,0,0,thief,200
255,55,2,5,5,0,0,0,0,5,0,0,0,0,0,0,thief,200
256,56,2,5,6,0,0,0,0,5,0,0,0,0,0,0,thief,200
257,57,2,5,7,0,0,1,0,5,0,0,0,0,0,0,thief,200
258,58,2,5,8,0,0,0,0,5,0,0,0,0,0,0,thief,200
259,59,2,5,9,0,0,1,0,5,0,0,0,0,0,0,thief,200
260,60,2,6,0,1,1,1,0,6,0,0,0,0,0,0,thief,200
261,61,2,6,1,0,0,1,0,6,0,0,0,0,0,0,thief,200
262,62,2,6,2,0,0,0,1,6,0,0,0,0,0,0,thief,200
263,63,2,6,3,0,0,0,1,6,0,0,0,0,0,0,thief,200
264,64,2,6,4,0,0,0,1,6,0,0,0,0,0,0,thief,200
265,65,2,6,5,0,0,0,1,6,0,0,0,0,0,0,thief,200
266,66,2,6,6,0,0,0,0,6,0,0,0,0,0,0,thief,200
267,67,2,6,7,0,0,1,0,6,0,0,0,0,0,0,thief,200
268,68,2,6,8,0,0,0,1,6,0,0,0,0,0,0,thief,200
269,69,2,6,9,0,0,1,0,6,0,0,0,0,0,0,thief,200
270,70,2,7,0,1,1,1,0,7,0,0,0,1,1,1,thief,200
271,71,2,7,1,0,0,1,0,7,0,0,0,1,1,1,thief,200
272,72,2,7,2,0,0,0,0,7,0,0,0,1,1,1,thief,200
273,73,2,7,3,0,0,0,0,7,0,0,0,1,1,1,thief,200
274,74,2,7,4,0,0,0,0,7,0,0,0,1,1,1,thief,200
275,75,2,7,5,0,0,0,0,7,0,0,0,1,1,1,thief,200
276,76,2,7,6,0,0,0,0,7,0,0,0,1,1,1,thief,200
277,77,2,7,7,0,0,0,0,7,0,0,0,1,1,1,thief,200
278,78,2,7,8,0,0,0,0,7,0,0,0,1,1,1,thief,200
279,79,2,7,9,0,0,1,0,7,0,0,0,1,1,1,thief,200
280,80,2,8,0,1,1,0,0,8,0,0,0,0,0,0,thief,200
281,81,2,8,1,0,0,0,0,8,0,0,0,0,0,0,thief,200
282,82,2,8,2,0,0,0,0,8,0,0,0,0,0,0,thief,200
283,83,2,8,3,0,0,0,0,8,0,0,0,0,0,0,thief,200
284,84,2,8,4,0,0,0,0,8,0,0,0,0,0,0,thief,200
285,85,2,8,5,0,0,0,0,8,0,0,0,0,0,0,thief,200
286,86,2,8,6,0,0,0,0,8,0,0,0,0,0,0,thief,200
287,87,2,8,7,0,0,0,0,8,0,0,0,0,0,0,thief,200
288,88,2,8,8,0,0,0,0,8,0,0,0,0,0,0,thief,200
289,89,2,8,9,0,0,0,0,8,0,0,0,0,0,0,thief,200
290,90,2,9,0,1,1,0,0,9,0,1,0,0,1,1,thief,200
291,91,2,9,1,0,0,0,0,9,0,1,0,0,1,1,thief,200
292,92,2,9,2,0,0,0,0,9,0,1,0,0,1,1,thief,200
293,93,2,9,3,0,0,0,0,9,0,1,0,0,1,1,thief,200
294,94,2,9,4,0,0,0,0,9,0,1,0,0,1,1,thief,200
295,95,2,9,5,0,0,0,0,9,0,1,0,0,1,1,thief,200
296,96,2,9,6,0,0,0,0,9,0,1,0,0,1,1,thief,200
297,97,2,9,7,0,0,0,0,9,0,1,0,0,1,1,thief,200
298,98,2,9,8,0,0,0,0,9,0,1,0,0,1,1,thief,200
299,99,2,9,9,0,0,0,0,9,0,1,0,0,1,1,thief,200
300,0,3,0,0,1,1,0,0,0,1,0,1,1,1,1,thief,200
301,1,3,0,1,0,0,0,0,0,1,0,1,1,1,1,thief,200
302,2,3,0,2,0,0,0,0,0,1,0,1,1,1,1,thief,200
303,3,3,0,3,0,0,0,0,0,1,0,1,1,1,1,thief,200
304,4,3,0,4,0,0,0,0,0,1,0,1,1,1,1,thief,200
305,5,3,0,5,0,0,0,0,0,1,0,1,1,1,1,thief,200
306,6,3,0,6,0,0,1,0,0,1,0,1,1,1,1,thief,200
307,7,3,0,7,0,0,0,0,0,1,0,1,1,1,1,thief,200
308,8,3,0,8,0,0,1,0,0,1,0,1,1,1,1,thief,200
309,9,3,0,9,0,0,0,0,0,1,0,1,1,1,1,thief,200
310,10,3,1,0,1,1,0,0,1,0,0,0,1,0,0,thief,200
311,11,3,1,1,0,0,0,0,1,0,0,0,1,0,0,thief,200
312,12,3,1,2,0,0,0,0,1,0,0,0,1,0,0,thief,200
313,13,3,1,3,0,0,0,0,1,0,0,0,1,0,0,thief,200
314,14,3,1,4,0,0,0,0,1,0,0,0,1,0,0,thief,200
315,15,3,1,5,0,0,0,0,1,0,0,0,1,0,0,thief,200
316,16,3,1,6,0,0,0,0,1,0,0,0,1,0,0,thief,200
317,17,3,1,7,0,0,0,0,1,0,0,0,1,0,0,thief,200
318,18,3,1,8,0,0,0,0,1,0,0,0,1,0,0,thief,200
319,19,3,1,9,0,0,0,0,1,0,0,0,1,0,0,thief,200
320,20,3,2,0,1,1,0,0,2,0,0,0,0,0,0,thief,200
321,21,3,2,1,0,0,0,0,2,0,0,0,0,0,0,thief,200
322,22,3,2,2,0,0,0,0,2,0,0,0,0,0,0,thief,200
323,23,3,2,3,0,0,0,0,2,0,0,0,0,0,0,thief,200
324,24,3,2,4,0,0,0,0,2,0,0,0,0,0,0,thief,200
325,25,3,2,5,0,0,0,0,2,0,0,0,0,0,0,thief,200
326,26,3,2,6,0,0,0,0,2,0,0,0,0,0,0,thief,200
327,27,3,2,7,0,0,0,0,2,0,0,0,0,0,0,thief,200
328,28,3,2,8,0,0,0,0,2,0,0,0,0,0,0,thief,200
329,29,3,2,9,0,0,0,0,2,0,0,0,0,0,0,thief,200
330,30,3,3,0,1,1,0,0,3,0,0,0,0,0,0,thief,200
331,31,3,3,1,0,0,0,0,3,0,0,0,0,0,0,thief,200
332,32,3,3,2,0,0,0,0,3,0,0,0,0,0,0,thief,200
333,33,3,3,3,0,0,0,0,3,0,0,0,0,0,0,thief,200
334,34,3,3,4,0,0,0,0,3,0,0,0,0,0,0,thief,200
335,35,3,3,5,0,0,0,0,3,0,0,0,0,0,0,thief,200
336,36,3,3,6,0,0,0,0,3,0,0,0,0,0,0,thief,200
337,37,3,3,7,0,0,0,0,3,0,0,0,0,0,0,thief,200
338,38,3,3,8,0,0,0,0,3,0,0,0,0,0,0,thief,200
339,39,3,3,9,0,0,0,0,3,0,0,0,0,0,0,thief,200
340,40,3,4,0,1,1,0,0,4,0,0,0,0,0,0,thief,200
341,41,3,4,1,0,0,0,0,4,0,0,0,0,0,0,thief,200
342,42,3,4,2,0,0,0,0,4,0,0,0,0,0,0,thief,200
343,43,3,4,3,0,0,0,0,4,0,0,0,0,0,0,thief,200
344,44,3,4,4,0,0,0,0,4,0,0,0,0,0,0,thief,200
345,45,3,4,5,0,0,0,0,4,0,0,0,0,0,0,thief,200
346,46,3,4,6,0,0,0,0,4,0,0,0,0,0,0,thief,200
347,47,3,4,7,0,0,0,0,4,0,0,0,0,0,0,thief,200
348,48,3,4,8,0,0,0,0,4,0,0,0,0,0,0,thief,200
349,49,3,4,9,0,0,0,0,4,0,0,0,0,0,0,thief,200
350,50,3,5,0,1,1,0,0,5,0,0,0,0,0,0,thief,200
351,51,3,5,1,0,0,0,0,5,0,0,0,0,0,0,thief,200
352,52,3,5,2,0,0,0,0,5,0,0,0,0,0,0,thief,200
353,53,3,5,3,0,0,0,1,5,0,0,0,0,0,0,thief,200
354,54,3,5,4,0,0,0,0,5,0,0,0,0,0,0,thief,200
355,55,3,5,5,0,0,0,0,5,0,0,0,0,0,0,thief,200
356,56,3,5,6,0,0,1,0,5,0,0,0,0,0,0,thief,200
357,57,3,5,7,0,0,0,0,5,0,0,0,0,0,0,thief,200
358,58,3,5,8,0,0,1,0,5,0,0,0,0,0,0,thief,200
359,59,3,5,9,0,0,0,0,5,0,0,0,0,0,0,thief,200
360,60,3,6,0,1,1,0,0,6,0,1,0,0,1,1,thief,200
361,61,3,6,1,0,0,0,0,6,0,1,0,0,1,1,thief,200
362,62,3,6,2,0,0,0,0,6,0,1,0,0,1,1,thief,200
363,63,3,6,3,0,0,0,0,6,0,1,0,0,1,1,thief,200
364,64,3,6,4,0,0,0,0,6,0,1,0,0,1,1,thief,200
365,65,3,6,5,0,0,0,0,6,0,1,0,0,1,1,thief,200
366,66,3,6,6,0,0,0,0,6,0,1,0,0,1,1,thief,200
367,67,3,6,7,0,0,0,0,6,0,1,0,0,1,1,thief,200
368,68,3,6,8,0,0,0,0,6,0,1,0,0,1,1,thief,200
369,69,3,6,9,0,0,0,0,6,0,1,0,0,1,1,thief,200
370,70,3,7,0,1,1,1,0,7,0,0,0,0,0,0,thief,200
371,71,3,7,1,0,0,0,0,7,0,0,0,0,0,0,thief,200
372,72,3,7,2,0,0,0,0,7,0,0,0,0,0,0,thief,200
373,73,3,7,3,0,0,0,0,7,0,0,0,0,0,0,thief,200
374,74,3,7,4,0,0,0,0,7,0,0,0,0,0,0,thief,200
375,75,3,7,5,0,0,0,0,7,0,0,0,0,0,0,thief,200
